budget,genre_id,id,original_language,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
0,18,326576,en,"Dawn of the Crescent Moon",0.049469,2014-04-05,0,95,Released,"Dawn of the Crescent Moon",2,1
0,878,326576,en,"Dawn of the Crescent Moon",0.049469,2014-04-05,0,95,Released,"Dawn of the Crescent Moon",2,1
9000000,53,327833,en,"Skin Trade",6.67793,2014-11-07,0,96,Released,"Skin Trade",5.6,61
9000000,28,327833,en,"Skin Trade",6.67793,2014-11-07,0,96,Released,"Skin Trade",5.6,61
9000000,18,327833,en,"Skin Trade",6.67793,2014-11-07,0,96,Released,"Skin Trade",5.6,61
75000000,16,328111,en,"The Secret Life of Pets",31.4829,2016-06-18,875958000,87,Released,"The Secret Life of Pets",5.9,3462
75000000,10751,328111,en,"The Secret Life of Pets",31.4829,2016-06-18,875958000,87,Released,"The Secret Life of Pets",5.9,3462
20000000,9648,328387,en,Nerve,62.9339,2016-07-27,83707300,96,Released,Nerve,7.1,2181
20000000,12,328387,en,Nerve,62.9339,2016-07-27,83707300,96,Released,Nerve,7.1,2181
20000000,80,328387,en,Nerve,62.9339,2016-07-27,83707300,96,Released,Nerve,7.1,2181
5000000,53,328425,en,"The Gift",27.247,2015-07-30,58978700,108,Released,"The Gift",6.7,1049
5000000,9648,328425,en,"The Gift",27.247,2015-07-30,58978700,108,Released,"The Gift",6.7,1049
10000000,27,329440,en,"The Forest",19.866,2016-01-07,40055400,95,Released,"The Forest",4.8,448
10000000,53,329440,en,"The Forest",19.866,2016-01-07,40055400,95,Released,"The Forest",4.8,448
1950000,53,329540,en,"The Marine 4: Moving Target",3.69612,2015-04-10,0,90,Released,"The Marine 4: Moving Target",5.8,49
1950000,28,329540,en,"The Marine 4: Moving Target",3.69612,2015-04-10,0,90,Released,"The Marine 4: Moving Target",5.8,49
50000000,35,329833,en,"Zoolander 2",37.2538,2016-02-06,55969000,100,Released,"Zoolander 2",4.7,797
0,9648,330770,fr,Évolution,3.30006,2015-09-14,0,81,Released,Evolution,6.4,47
0,18,330770,fr,Évolution,3.30006,2015-09-14,0,81,Released,Evolution,6.4,47
0,27,330770,fr,Évolution,3.30006,2015-09-14,0,81,Released,Evolution,6.4,47
2000000,80,331190,en,Captive,6.72888,2015-09-17,2801510,97,Released,Captive,5.6,92
2000000,18,331190,en,Captive,6.72888,2015-09-17,2801510,97,Released,Captive,5.6,92
2000000,53,331190,en,Captive,6.72888,2015-09-17,2801510,97,Released,Captive,5.6,92
0,18,331592,en,Listening,2.41472,2015-09-11,0,100,Released,Listening,5.5,31
0,53,331592,en,Listening,2.41472,2015-09-11,0,100,Released,Listening,5.5,31
0,878,331592,en,Listening,2.41472,2015-09-11,0,100,Released,Listening,5.5,31
0,99,331745,en,"Top Spin",0.523122,2014-11-15,0,80,Released,"Top Spin",6.8,6
35000000,27,332285,en,Antibirth,3.67429,2016-09-02,0,94,Released,Antibirth,4.8,40
18000000,28,332411,en,"I Am Wrath",10.1442,2016-04-14,0,92,Released,"I Am Wrath",4.5,179
18000000,80,332411,en,"I Am Wrath",10.1442,2016-04-14,0,92,Released,"I Am Wrath",4.5,179
18000000,18,332411,en,"I Am Wrath",10.1442,2016-04-14,0,92,Released,"I Am Wrath",4.5,179
18000000,53,332411,en,"I Am Wrath",10.1442,2016-04-14,0,92,Released,"I Am Wrath",4.5,179
17000000,27,332567,en,"The Shallows",60.8296,2016-06-24,119101000,86,Released,"The Shallows",6.2,1567
17000000,18,332567,en,"The Shallows",60.8296,2016-06-24,119101000,86,Released,"The Shallows",6.2,1567
17000000,53,332567,en,"The Shallows",60.8296,2016-06-24,119101000,86,Released,"The Shallows",6.2,1567
17000000,35,333348,en,"Love the Coopers",9.19119,2015-11-12,24000000,107,Released,"Love the Coopers",5.4,167
17000000,10751,333348,en,"Love the Coopers",9.19119,2015-11-12,24000000,107,Released,"Love the Coopers",5.4,167
0,28,333355,en,"Star Wars: Clone Wars (Volume 1)",1.88147,2005-03-21,0,69,Released,"Star Wars: Clone Wars: Volume 1",8,27
0,12,333355,en,"Star Wars: Clone Wars (Volume 1)",1.88147,2005-03-21,0,69,Released,"Star Wars: Clone Wars: Volume 1",8,27
0,16,333355,en,"Star Wars: Clone Wars (Volume 1)",1.88147,2005-03-21,0,69,Released,"Star Wars: Clone Wars: Volume 1",8,27
0,14,333355,en,"Star Wars: Clone Wars (Volume 1)",1.88147,2005-03-21,0,69,Released,"Star Wars: Clone Wars: Volume 1",8,27
0,878,333355,en,"Star Wars: Clone Wars (Volume 1)",1.88147,2005-03-21,0,69,Released,"Star Wars: Clone Wars: Volume 1",8,27
15000000,53,333371,en,"10 Cloverfield Lane",53.6987,2016-03-10,108286000,103,Released,"10 Cloverfield Lane",6.8,2468
15000000,878,333371,en,"10 Cloverfield Lane",53.6987,2016-03-10,108286000,103,Released,"10 Cloverfield Lane",6.8,2468
15000000,18,333371,en,"10 Cloverfield Lane",53.6987,2016-03-10,108286000,103,Released,"10 Cloverfield Lane",6.8,2468
20000000,53,334074,en,Survivor,33.6255,2015-05-21,0,96,Released,Survivor,5.4,404
7000000,53,334527,en,"Criminal Activities",6.66516,2015-11-20,0,94,Released,"Criminal Activities",5.8,110
7000000,80,334527,en,"Criminal Activities",6.66516,2015-11-20,0,94,Released,"Criminal Activities",5.8,110
7000000,18,334527,en,"Criminal Activities",6.66516,2015-11-20,0,94,Released,"Criminal Activities",5.8,110
20000000,18,334531,en,"My All American",3.10299,2015-11-13,0,118,Released,"My All American",6.8,36
0,99,335244,en,"Antarctic Edge: 70° South",0.021392,2015-04-17,0,72,Released,"Antarctic Edge: 70° South",0,0
20000000,28,335778,en,Risen,16.6638,2016-02-19,46069600,107,Released,Risen,5.7,295
0,27,335866,en,Circle,6.75214,2015-10-02,0,87,Released,Circle,6,333
0,878,335866,en,Circle,6.75214,2015-10-02,0,87,Released,Circle,6,333
8900000,80,336004,en,Heist,15.08,2015-11-13,4100000,93,Released,Heist,5.6,318
8900000,28,336004,en,Heist,15.08,2015-11-13,4100000,93,Released,Heist,5.6,318
8900000,53,336004,en,Heist,15.08,2015-11-13,4100000,93,Released,Heist,5.6,318
8500000,18,339408,en,"The Birth of a Nation",9.45281,2016-09-09,15861600,120,Released,"The Birth of a Nation",6.5,178
16000000,18,339984,en,"Miracles from Heaven",10.2484,2016-03-17,77000000,117,Released,"Miracles from Heaven",6.7,186
0,18,340611,en,Indignation,5.62599,2016-07-29,0,110,Released,Indignation,6.8,69
0,10749,340816,en,"Christmas Eve",1.98524,2015-12-04,0,95,Released,"Christmas Eve",6.1,24
0,35,340816,en,"Christmas Eve",1.98524,2015-12-04,0,95,Released,"Christmas Eve",6.1,24
3000000,53,342502,en,AWOL-72,1.14146,2015-08-07,0,79,Released,AWOL-72,2.8,10
15000000,28,342521,en,Keanu,18.268,2016-04-21,20566300,94,Released,Keanu,6,421
15000000,35,342521,en,Keanu,18.268,2016-04-21,20566300,94,Released,Keanu,6,421
0,53,343409,en,"Windsor Drive",0.504251,2015-06-26,0,90,Released,"Windsor Drive",2,1
0,9648,343409,en,"Windsor Drive",0.504251,2015-06-26,0,90,Released,"Windsor Drive",2,1
5000000,18,343795,en,"90 Minutes in Heaven",3.94371,2015-09-11,4842700,121,Released,"90 Minutes in Heaven",5.4,40
0,18,344466,ro,"Lumea e a mea",0.327622,2015-06-05,0,104,Released,"The World Is Mine",0,0
1200000,18,345003,en,"10 Days in a Madhouse",0.489271,2015-11-20,0,111,Released,"10 Days in a Madhouse",4.3,5
4900000,27,345911,en,"Lights Out",48.1705,2016-07-21,44107000,81,Released,"Lights Out",6.3,1129
4900000,53,345911,en,"Lights Out",48.1705,2016-07-21,44107000,81,Released,"Lights Out",6.3,1129
5000000,18,347126,en,"God's Not Dead 2",6.96858,2016-04-01,23507600,121,Released,"God's Not Dead 2",5.7,72
0,53,347548,en,Containment,2.12245,2015-07-09,0,77,Released,Containment,5.1,36
0,27,347548,en,Containment,2.12245,2015-07-09,0,77,Released,Containment,5.1,36
0,878,347548,en,Containment,2.12245,2015-07-09,0,77,Released,Containment,5.1,36
0,28,347755,en,"Wind Walkers",0.446858,2016-01-28,0,93,Released,"Wind Walkers",7.5,6
0,27,347755,en,"Wind Walkers",0.446858,2016-01-28,0,93,Released,"Wind Walkers",7.5,6
0,53,347755,en,"Wind Walkers",0.446858,2016-01-28,0,93,Released,"Wind Walkers",7.5,6
0,9648,347764,en,"Goddess of Love",1.27377,2015-08-31,0,96,Released,"Goddess of Love",6.2,9
0,18,347764,en,"Goddess of Love",1.27377,2015-08-31,0,96,Released,"Goddess of Love",6.2,9
0,53,347764,en,"Goddess of Love",1.27377,2015-08-31,0,96,Released,"Goddess of Love",6.2,9
0,27,347764,en,"Goddess of Love",1.27377,2015-08-31,0,96,Released,"Goddess of Love",6.2,9
60000000,35,347969,en,"The Ridiculous 6",19.6947,2015-12-11,0,119,Released,"The Ridiculous 6",4.9,388
60000000,37,347969,en,"The Ridiculous 6",19.6947,2015-12-11,0,119,Released,"The Ridiculous 6",4.9,388
3000000,53,351043,en,Amnesiac,3.07788,2015-08-14,0,90,Released,Amnesiac,4.1,52
3000000,9648,351043,en,Amnesiac,3.07788,2015-08-14,0,90,Released,Amnesiac,4.1,52
3000000,18,351043,en,Amnesiac,3.07788,2015-08-14,0,90,Released,Amnesiac,4.1,52
3000000,27,351043,en,Amnesiac,3.07788,2015-08-14,0,90,Released,Amnesiac,4.1,52
20000000,10749,351819,en,"Fifty Shades of Black",14.9476,2016-01-28,21164800,92,Released,"Fifty Shades of Black",4.3,331
20000000,35,351819,en,"Fifty Shades of Black",14.9476,2016-01-28,21164800,92,Released,"Fifty Shades of Black",4.3,331
5000000,53,352978,en,"Chain of Command",1.39898,2015-08-30,0,88,Released,"Chain of Command",5.3,11
5000000,12,352978,en,"Chain of Command",1.39898,2015-08-30,0,88,Released,"Chain of Command",5.3,11
5000000,28,352978,en,"Chain of Command",1.39898,2015-08-30,0,88,Released,"Chain of Command",5.3,11
11000000,37,354110,en,Forsaken,11.0715,2015-09-16,0,90,Released,Forsaken,5.8,101
11000000,18,354110,en,Forsaken,11.0715,2015-09-16,0,90,Released,Forsaken,5.8,101
0,28,354624,en,"Heroes of Dirt",0.076647,2015-09-04,0,98,Released,"Heroes of Dirt",0,0
0,18,354624,en,"Heroes of Dirt",0.076647,2015-09-04,0,98,Released,"Heroes of Dirt",0,0
0,18,355629,en,"La Navaja De Don Juan",0.021678,2013-10-27,0,98,Released,"The Blade of Don Juan",0,0
0,35,355629,en,"La Navaja De Don Juan",0.021678,2013-10-27,0,98,Released,"The Blade of Don Juan",0,0
2500000,80,356216,en,"The Rise of the Krays",1.75951,2015-08-29,0,110,Released,"The Rise of the Krays",4.5,19
0,53,356483,en,Unnatural,0.687656,2015-10-16,0,89,Released,Unnatural,4.3,12
0,28,356483,en,Unnatural,0.687656,2015-10-16,0,89,Released,Unnatural,4.3,12
0,27,356483,en,Unnatural,0.687656,2015-10-16,0,89,Released,Unnatural,4.3,12
0,53,356841,en,Checkmate,1.10536,2015-07-03,0,102,Released,Checkmate,4.2,13
0,28,356841,en,Checkmate,1.10536,2015-07-03,0,102,Released,Checkmate,4.2,13
0,80,356841,en,Checkmate,1.10536,2015-07-03,0,102,Released,Checkmate,4.2,13
0,18,356987,en,Abandoned,3.06846,2015-08-30,0,82,Released,Abandoned,5.8,27
0,53,356987,en,Abandoned,3.06846,2015-08-30,0,82,Released,Abandoned,5.8,27
0,10751,357441,en,"Karachi se Lahore",0.060003,2015-07-31,0,0,Released,"Karachi se Lahore",8,1
0,35,357441,en,"Karachi se Lahore",0.060003,2015-07-31,0,0,Released,"Karachi se Lahore",8,1
0,18,357837,cs,"Dancin' It's On",0.186234,2015-10-16,0,89,"Post Production","Dancin' It's On",4.3,2
0,10749,357837,cs,"Dancin' It's On",0.186234,2015-10-16,0,89,"Post Production","Dancin' It's On",4.3,2
0,18,358451,zh,三城记,0.753362,2015-08-28,0,130,Released,"A Tale of Three Cities",6.3,5
0,36,358451,zh,三城记,0.753362,2015-08-28,0,130,Released,"A Tale of Three Cities",6.3,5
0,10749,358451,zh,三城记,0.753362,2015-08-28,0,130,Released,"A Tale of Three Cities",6.3,5
75000,878,360188,en,"Queen Crab",0.140989,2015-09-29,0,90,Released,"Queen Crab",3.3,3
2300000,53,360339,en,Eden,2.71317,2015-10-22,0,97,Released,Eden,5.6,19
2300000,18,360339,en,Eden,2.71317,2015-10-22,0,97,Released,Eden,5.6,19
0,27,361159,en,"Navy Seals vs. Zombies",2.39461,2015-10-08,0,97,Released,"Navy Seals vs. Zombies",3.5,36
0,28,361159,en,"Navy Seals vs. Zombies",2.39461,2015-10-08,0,97,Released,"Navy Seals vs. Zombies",3.5,36
0,10402,361398,en,"Theresa Is a Mother",0.036532,2015-09-25,0,105,Released,"Theresa Is a Mother",0,0
0,35,361398,en,"Theresa Is a Mother",0.036532,2015-09-25,0,105,Released,"Theresa Is a Mother",0,0
0,18,361398,en,"Theresa Is a Mother",0.036532,2015-09-25,0,105,Released,"Theresa Is a Mother",0,0
0,18,361475,en,Departure,0.42583,2016-05-20,0,109,Released,Departure,7.5,12
0,10749,361475,en,Departure,0.42583,2016-05-20,0,109,Released,Departure,7.5,12
0,10751,361475,en,Departure,0.42583,2016-05-20,0,109,Released,Departure,7.5,12
1,10749,361505,en,"Me You and Five Bucks",0.094105,2015-07-07,0,90,Released,"Me You and Five Bucks",10,2
1,35,361505,en,"Me You and Five Bucks",0.094105,2015-07-07,0,90,Released,"Me You and Five Bucks",10,2
1,18,361505,en,"Me You and Five Bucks",0.094105,2015-07-07,0,90,Released,"Me You and Five Bucks",10,2
4400000,35,362105,en,"R.L. Stine's Monsterville: The Cabinet of Souls",3.89874,2015-09-29,0,85,Released,"R.L. Stine's Monsterville: The Cabinet of Souls",6.9,35
4400000,27,362105,en,"R.L. Stine's Monsterville: The Cabinet of Souls",3.89874,2015-09-29,0,85,Released,"R.L. Stine's Monsterville: The Cabinet of Souls",6.9,35
0,53,362765,en,"The Sound and the Shadow",0.072359,2014-10-19,0,90,Released,"The Sound and the Shadow",0,0
0,35,362765,en,"The Sound and the Shadow",0.072359,2014-10-19,0,90,Released,"The Sound and the Shadow",0,0
0,9648,362765,en,"The Sound and the Shadow",0.072359,2014-10-19,0,90,Released,"The Sound and the Shadow",0,0
2100000,18,364083,en,"Mi America",0.039007,2015-10-16,3330,126,Released,"Mi America",0,0
2100000,80,364083,en,"Mi America",0.039007,2015-10-16,3330,126,Released,"Mi America",0,0
36000000,28,365222,cn,葉問3,19.1674,2015-12-19,156845000,105,Released,"Ip Man 3",6.5,379
36000000,18,365222,cn,葉問3,19.1674,2015-12-19,156845000,105,Released,"Ip Man 3",6.5,379
36000000,36,365222,cn,葉問3,19.1674,2015-12-19,156845000,105,Released,"Ip Man 3",6.5,379
0,53,366967,en,"Dutch Kills",0.038143,2015-10-02,0,90,Released,"Dutch Kills",0,0
0,80,366967,en,"Dutch Kills",0.038143,2015-10-02,0,90,Released,"Dutch Kills",0,0
0,18,366967,en,"Dutch Kills",0.038143,2015-10-02,0,90,Released,"Dutch Kills",0,0
0,28,367551,en,"American Hero",5.02309,2015-12-11,0,86,Released,"American Hero",5,62
0,35,367551,en,"American Hero",5.02309,2015-12-11,0,86,Released,"American Hero",5,62
0,878,367551,en,"American Hero",5.02309,2015-12-11,0,86,Released,"American Hero",5,62
30000000,14,367961,ru,"Савва. Сердце воина",2.62559,2015-11-12,0,85,Released,"Savva. Heart of the Warrior",6.4,7
30000000,12,367961,ru,"Савва. Сердце воина",2.62559,2015-11-12,0,85,Released,"Savva. Heart of the Warrior",6.4,7
30000000,16,367961,ru,"Савва. Сердце воина",2.62559,2015-11-12,0,85,Released,"Savva. Heart of the Warrior",6.4,7
0,80,370464,en,"The Masked Saint",0.909067,2016-01-08,0,111,Released,"The Masked Saint",2.9,7
0,28,370464,en,"The Masked Saint",0.909067,2016-01-08,0,111,Released,"The Masked Saint",2.9,7
3500000,99,370662,en,"Time to Choose",1.61814,2015-09-04,0,100,Released,"Time to Choose",0,0
350000,878,371690,en,"Rotor DR1",0.249561,2015-10-20,0,98,Released,"Rotor DR1",4.7,3
350000,10751,371690,en,"Rotor DR1",0.249561,2015-10-20,0,98,Released,"Rotor DR1",4.7,3
11000000,18,373314,en,Misconduct,10.0169,2016-02-05,0,106,Released,Misconduct,5.3,149
11000000,53,373314,en,Misconduct,10.0169,2016-02-05,0,106,Released,Misconduct,5.3,149
8000000,18,374461,en,"Mr. Church",7.82846,2016-09-16,0,104,Released,"Mr. Church",7,129
4500000,53,375290,hi,Airlift,2.55156,2016-01-22,32000000,126,Released,Airlift,7.3,57
4500000,28,375290,hi,Airlift,2.55156,2016-01-22,32000000,126,Released,Airlift,7.3,57
4500000,18,375290,hi,Airlift,2.55156,2016-01-22,32000000,126,Released,Airlift,7.3,57
4500000,36,375290,hi,Airlift,2.55156,2016-01-22,32000000,126,Released,Airlift,7.3,57
0,18,375950,fr,"Médecin de campagne",2.6513,2016-03-23,0,102,Released,"The Country Doctor",6,63
0,35,375950,fr,"Médecin de campagne",2.6513,2016-03-23,0,102,Released,"The Country Doctor",6,63
750000,53,376004,en,Adulterers,1.47114,2016-01-05,0,80,Released,Adulterers,5.2,16
750000,80,376004,en,Adulterers,1.47114,2016-01-05,0,80,Released,Adulterers,5.2,16
750000,18,376004,en,Adulterers,1.47114,2016-01-05,0,80,Released,Adulterers,5.2,16
0,37,376010,en,"Western Religion",0.58954,2015-10-09,0,106,Released,"Western Religion",0,0
20000000,35,376659,en,"Bad Moms",42.5123,2016-07-28,183936000,100,Released,"Bad Moms",6.3,1252
0,35,378200,en,"The Perfect Match",3.81083,2016-03-11,0,96,Released,"The Perfect Match",5.2,42
0,10749,378200,en,"The Perfect Match",3.81083,2016-03-11,0,96,Released,"The Perfect Match",5.2,42
300000,18,378237,en,"Amidst the Devil's Wings",0.018087,2014-12-01,0,90,Released,"Amidst the Devil's Wings",0,0
300000,28,378237,en,"Amidst the Devil's Wings",0.018087,2014-12-01,0,90,Released,"Amidst the Devil's Wings",0,0
300000,80,378237,en,"Amidst the Devil's Wings",0.018087,2014-12-01,0,90,Released,"Amidst the Devil's Wings",0,0
0,10751,379532,en,"Rodeo Girl",0.087574,2016-01-05,0,108,Released,"Rodeo Girl",5.5,1
0,10749,380733,en,"Fight to the Finish",0.251828,2016-02-02,0,94,Released,"Fight to the Finish",5.2,3
0,28,380733,en,"Fight to the Finish",0.251828,2016-02-02,0,94,Released,"Fight to the Finish",5.2,3
68490000,28,381902,zh,西游记之孙悟空三打白骨精,4.72629,2016-01-22,193677000,120,Released,"The Monkey King 2",6,24
68490000,12,381902,zh,西游记之孙悟空三打白骨精,4.72629,2016-01-22,193677000,120,Released,"The Monkey King 2",6,24
68490000,14,381902,zh,西游记之孙悟空三打白骨精,4.72629,2016-01-22,193677000,120,Released,"The Monkey King 2",6,24
27000000,28,385383,en,"Fight Valley",1.22411,2016-07-22,0,90,Released,"Fight Valley",3.9,8
27000000,18,385383,en,"Fight Valley",1.22411,2016-07-22,0,90,Released,"Fight Valley",3.9,8
0,35,385636,sl,"Julija in Alfa Romeo",0.061248,2015-09-17,0,83,Released,"Juliet and Alfa Romeo",6,1
0,18,385636,sl,"Julija in Alfa Romeo",0.061248,2015-09-17,0,83,Released,"Juliet and Alfa Romeo",6,1
0,12,385736,en,Kicks,3.46792,2016-09-09,0,80,Released,Kicks,7.5,18
0,53,386826,en,"A Beginner's Guide to Snuff",0.060127,2016-03-04,0,87,Released,"A Beginner's Guide to Snuff",0,0
0,35,386826,en,"A Beginner's Guide to Snuff",0.060127,2016-03-04,0,87,Released,"A Beginner's Guide to Snuff",0,0
0,27,386826,en,"A Beginner's Guide to Snuff",0.060127,2016-03-04,0,87,Released,"A Beginner's Guide to Snuff",0,0
8000000,28,389425,en,"Code of Honor",2.10172,2016-05-06,0,106,Released,"Code of Honor",4.1,16
8000000,80,389425,en,"Code of Honor",2.10172,2016-05-06,0,106,Released,"Code of Honor",4.1,16
8000000,53,389425,en,"Code of Honor",2.10172,2016-05-06,0,106,Released,"Code of Honor",4.1,16
2000000,18,394047,en,"The Dog Lover",1.19322,2016-07-08,0,101,Released,"The Dog Lover",5.3,6
0,18,395766,en,"The Secret",0.042346,2016-04-29,0,200,Released,"The Secret",0,0
0,27,396152,en,Restoration,2.52557,2016-05-03,0,90,Released,Restoration,5.3,11
0,27,402515,pt,Solitude,0.018716,2014-10-21,0,89,Released,"American Beast",0,0
0,36,407887,ko,인천상륙작전,6.11644,2016-07-27,0,110,Released,"Operation Chromite",5.8,29
0,18,407887,ko,인천상륙작전,6.11644,2016-07-27,0,110,Released,"Operation Chromite",5.8,29
0,10752,407887,ko,인천상륙작전,6.11644,2016-07-27,0,110,Released,"Operation Chromite",5.8,29
0,28,407887,ko,인천상륙작전,6.11644,2016-07-27,0,110,Released,"Operation Chromite",5.8,29
200,18,408429,en,"Perfect Cowboy",0.050978,2014-07-13,0,109,Released,"Perfect Cowboy",5,1
130000000,28,417859,en,"Puss in Boots",20.6788,2011-10-28,554987000,90,Released,"Puss in Boots",6.4,451
130000000,12,417859,en,"Puss in Boots",20.6788,2011-10-28,554987000,90,Released,"Puss in Boots",6.4,451
130000000,16,417859,en,"Puss in Boots",20.6788,2011-10-28,554987000,90,Released,"Puss in Boots",6.4,451
130000000,10751,417859,en,"Puss in Boots",20.6788,2011-10-28,554987000,90,Released,"Puss in Boots",6.4,451
130000000,14,417859,en,"Puss in Boots",20.6788,2011-10-28,554987000,90,Released,"Puss in Boots",6.4,451
0,27,426067,en,"Midnight Cabaret",0.001389,1990-01-01,0,94,Released,"Midnight Cabaret",0,0
